Date,Close
2024-05-28,22868.65
2024-05-29,22705.8
2024-05-30,22557.1
2024-05-31,22550.45
2024-06-03,23305.95
2024-06-04,21996.45
2024-06-05,22573.0
2024-06-06,22849.05
2024-06-07,23270.05
2024-06-10,23234.45
2024-06-11,23261.8
2024-06-12,23308.4
2024-06-13,23399.35
2024-06-14,23454.15
2024-06-18,23562.3
2024-06-19,23521.4
2024-06-20,23579.15
2024-06-21,23453.15
2024-06-24,23548.65
2024-06-25,23721.9
2024-06-26,23840.25
2024-06-27,24036.1
2024-06-28,24009.8
2024-07-01,24123.15
2024-07-02,24117.8
2024-07-03,24290.8
2024-07-04,24304.65
2024-07-05,24316.75
2024-07-08,24331.05
2024-07-09,24417.25
2024-07-10,24312.4
2024-07-11,24338.5
2024-07-12,24512.4
2024-07-15,24588.35
2024-07-16,24601.1
2024-07-18,24779.35
2024-07-19,24525.85
2024-07-22,24515.9
2024-07-23,24476.4
2024-07-24,24441.9
2024-07-25,24415.0
2024-07-26,24851.75
2024-07-29,24840.95
2024-07-30,24840.9
2024-07-31,24979.3
2024-08-01,25006.0
2024-08-02,24699.45
2024-08-05,24051.8
2024-08-06,24033.05
2024-08-07,24315.25
2024-08-08,24098.7
2024-08-09,24364.4
2024-08-12,24348.8
2024-08-13,24141.2
2024-08-14,24144.5
2024-08-16,24539.2
2024-08-19,24579.0
2024-08-20,24672.85
2024-08-21,24781.9
2024-08-22,24810.9
2024-08-23,24831.85
2024-08-26,25011.45
2024-08-27,24997.05
2024-08-28,25044.85
2024-08-29,25156.75
2024-08-30,25247.0
2024-09-02,25273.9
2024-09-03,25268.85
2024-09-04,25206.35
2024-09-05,25144.8
2024-09-06,24868.5
2024-09-09,24942.25
2024-09-10,25052.1
2024-09-11,24951.8
2024-09-12,25314.95
2024-09-13,25343.55
2024-09-16,25377.2
2024-09-17,25407.15
2024-09-18,25343.45
2024-09-19,25445.0
2024-09-20,25820.35
2024-09-23,25930.15
2024-09-24,25951.9
2024-09-25,26013.5
2024-09-26,26184.65
2024-09-27,26175.0
2024-09-30,25822.8
2024-10-01,25812.55
2024-10-03,25266.0
2024-10-04,25049.1
2024-10-07,24819.0
2024-10-08,25039.5
2024-10-09,25019.55
2024-10-10,25007.55
2024-10-11,24975.05
2024-10-14,25142.3
2024-10-15,25065.15
2024-10-16,24959.9
2024-10-17,24750.2
2024-10-18,24862.65
2024-10-21,24739.45
2024-10-22,24481.75
2024-10-23,24436.0
2024-10-24,24414.6
2024-10-25,24211.8
2024-10-28,24367.7
2024-10-29,24454.0
2024-10-30,24350.3
2024-10-31,24238.5
2024-11-04,23990.95
2024-11-05,24198.15
2024-11-06,24493.9
2024-11-07,24194.6
2024-11-08,24110.35
2024-11-11,24122.1
2024-11-12,23842.95
2024-11-13,23602.9
2024-11-14,23559.6
2024-11-18,23465.3
2024-11-19,23468.7
2024-11-21,23346.75
2024-11-22,23873.5
2024-11-25,24250.8
2024-11-26,24192.95
2024-11-27,24277.35
2024-11-28,23957.45
2024-11-29,24123.65
2024-12-02,24275.25
2024-12-03,24445.85
2024-12-04,24461.55
2024-12-05,24701.55
2024-12-06,24669.0
2024-12-09,24626.6
2024-12-10,24620.5
2024-12-11,24629.5
2024-12-12,24539.5
2024-12-13,24781.3
2024-12-16,24648.25
2024-12-17,24319.35
2024-12-18,24214.7
2024-12-19,23961.95
2024-12-20,23631.35
2024-12-23,23747.2
2024-12-24,23730.35
2024-12-26,23760.3
2024-12-27,23832.45
2024-12-30,23658.65
2024-12-31,23668.8
2025-01-01,23758.7
2025-01-02,24167.95
2025-01-03,23990.15
2025-01-06,23629.6
2025-01-07,23694.6
2025-01-08,23675.2
2025-01-09,23557.2
2025-01-10,23437.35
2025-01-13,23088.7
2025-01-14,23206.85
2025-01-15,23228.1
2025-01-16,23350.8
2025-01-17,23203.1
2025-01-20,23337.05
2025-01-21,23053.05
2025-01-22,23161.75
2025-01-23,23216.3
2025-01-24,23090.35
2025-01-27,22816.85
2025-01-28,22976.3
2025-01-29,23176.2
2025-01-30,23297.95
2025-01-31,23533.85
2025-02-01,23495.3
2025-02-03,23359.7
2025-02-04,23707.7
2025-02-05,23686.75
2025-02-06,23628.05
2025-02-07,23563.15
2025-02-10,23376.05
2025-02-11,23070.5
2025-02-12,23057.8
2025-02-13,23019.4
2025-02-14,22897.25
2025-02-17,22963.5
2025-02-18,22923.15
2025-02-19,22914.4
2025-02-20,22906.25
2025-02-21,22764.35
2025-02-24,22548.85
2025-02-25,22526.3
2025-02-27,22510.85
2025-02-28,22127.4
2025-03-03,22143.15
2025-03-04,22080.3
2025-03-05,22346.65
2025-03-06,22529.2
2025-03-07,22536.95
2025-03-10,22441.1
2025-03-11,22522.1
2025-03-12,22468.5
2025-03-13,22383.3
2025-03-17,22515.25
2025-03-18,22848.75
2025-03-19,22911.8
2025-03-20,23165.7
2025-03-21,23355.65
2025-03-24,23674.15
2025-03-25,23605.95
2025-03-26,23464.3
2025-03-27,23601.05
2025-03-28,23495.15
2025-04-01,23179.7
2025-04-02,23330.8
2025-04-03,23241.6
2025-04-04,22912.05
2025-04-07,22238.0
2025-04-08,22547.2
2025-04-09,22420.4
2025-04-11,22844.5
2025-04-15,23344.1
2025-04-16,23433.3
2025-04-17,23837.75
2025-04-21,24121.2
2025-04-22,24134.05
2025-04-23,24300.85
2025-04-24,24245.05
2025-04-25,23991.65
2025-04-28,24312.9
2025-04-29,24325.45
2025-04-30,24246.25
2025-05-02,24313.65
2025-05-05,24459.5
2025-05-06,24335.9
2025-05-07,24409.3
2025-05-08,24154.1
2025-05-09,24038.65
2025-05-12,24920.25
2025-05-13,24593.65
2025-05-14,24685.75
2025-05-15,25035.3
2025-05-16,25013.1
2025-05-19,24935.35
2025-05-20,24713.85
2025-05-21,24800.95
2025-05-22,24637.0
2025-05-23,24845.15
2025-05-26,24996.35
2025-05-27,24837.7
2025-05-28,24757.15
2025-05-29,24880.85
2025-05-30,24736.65
2025-06-02,24690.35
2025-06-03,24538.4
2025-06-04,24612.0
2025-06-05,24761.1
2025-06-06,25000.3
2025-06-09,25103.1
2025-06-10,25091.5
2025-06-11,25126.8
2025-06-12,24856.0
2025-06-13,24735.55
2025-06-16,24940.95
2025-06-17,24841.5
2025-06-18,24798.75
2025-06-19,24744.7
2025-06-20,25079.75
2025-06-23,24958.9
2025-06-24,25071.55
2025-06-25,25236.35
2025-06-26,25530.4
2025-06-27,25632.45
2025-06-30,25507.45
2025-07-01,25533.0
2025-07-02,25442.85
2025-07-03,25397.4
2025-07-04,25467.8
2025-07-07,25454.95
2025-07-08,25523.1
2025-07-09,25464.65
2025-07-10,25348.15
2025-07-11,25140.55
2025-07-14,25087.1
2025-07-15,25219.65
2025-07-16,25198.55
2025-07-17,25109.5
2025-07-18,24967.45
2025-07-21,25093.3
2025-07-22,25064.9
2025-07-23,25209.2
2025-07-24,25051.9
2025-07-25,24832.2
